# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-06-10 12:45:34 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 294643095035200 Lynchburg Res nr CWA Canal Inflow nr Baytown, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 294643095035200
#            TS   parameter     Description
#        163507       00010     Temperature, water, degrees Celsius
#        163508       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        163509       00400     pH, water, unfiltered, field, standard units
#        163510       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        163511       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	163507_00010	163507_00010_cd	163508_00095	163508_00095_cd	163509_00400	163509_00400_cd	163510_63680	163510_63680_cd	163511_00300	163511_00300_cd
USGS	294643095035200	2018-02-08 11:30	CST	12.5	A	335	A	7.7	A	18.7	A	10.3	A
USGS	294643095035200	2018-02-08 11:45	CST	12.5	A	333	A	7.7	A	18.5	A	10.3	A
USGS	294643095035200	2018-02-08 12:00	CST	12.5	A	338	A	7.7	A	18.8	A	10.3	A
USGS	294643095035200	2018-02-08 12:15	CST	12.6	A	338	A	7.7	A	18.5	A	10.3	A
USGS	294643095035200	2018-02-08 12:30	CST	12.6	A	336	A	7.7	A	18.4	A	10.3	A
USGS	294643095035200	2018-02-08 12:45	CST	12.6	A	338	A	7.7	A	18.2	A	10.3	A
USGS	294643095035200	2018-02-08 13:00	CST	12.6	A	337	A	7.7	A	18.1	A	10.3	A
USGS	294643095035200	2018-02-08 13:15	CST	12.6	A	338	A	7.7	A	18.0	A	10.3	A
USGS	294643095035200	2018-02-08 13:30	CST	12.6	A	336	A	7.8	A	18.8	A	10.3	A
USGS	294643095035200	2018-02-08 13:45	CST	12.7	A	339	A	7.7	A	18.7	A	10.3	A
USGS	294643095035200	2018-02-08 14:00	CST	12.6	A	334	A	7.8	A	18.3	A	10.3	A
USGS	294643095035200	2018-02-08 14:15	CST	12.7	A	334	A	7.8	A	18.8	A	10.3	A
USGS	294643095035200	2018-02-08 14:30	CST	12.6	A	334	A	7.8	A	19.1	A	10.3	A
USGS	294643095035200	2018-02-08 14:45	CST	12.7	A	334	A	7.8	A	18.5	A	10.4	A
USGS	294643095035200	2018-02-08 15:00	CST	12.7	A	335	A	7.8	A	18.2	A	10.3	A
USGS	294643095035200	2018-02-08 15:15	CST	12.7	A	336	A	7.8	A	18.6	A	10.4	A
USGS	294643095035200	2018-02-08 15:30	CST	12.7	A	339	A	7.8	A	18.4	A	10.4	A
USGS	294643095035200	2018-02-08 15:45	CST	12.7	A	337	A	7.8	A	18.5	A	10.4	A
USGS	294643095035200	2018-02-08 16:00	CST	12.7	A	337	A	7.8	A	18.5	A	10.4	A
USGS	294643095035200	2018-02-08 16:15	CST	12.7	A	338	A	7.8	A	18.3	A	10.4	A
USGS	294643095035200	2018-02-08 16:30	CST	12.7	A	338	A	7.8	A	18.2	A	10.4	A
USGS	294643095035200	2018-02-08 16:45	CST	12.7	A	336	A	7.8	A	18.4	A	10.4	A
USGS	294643095035200	2018-02-08 17:00	CST	12.7	A	336	A	7.8	A	18.3	A	10.4	A
USGS	294643095035200	2018-02-08 17:15	CST	12.7	A	334	A	7.8	A	18.5	A	10.4	A
USGS	294643095035200	2018-02-08 17:30	CST	12.7	A	336	A	7.8	A	18.1	A	10.4	A
USGS	294643095035200	2018-02-08 17:45	CST	12.7	A	335	A	7.8	A	17.8	A	10.4	A
USGS	294643095035200	2018-02-08 18:00	CST	12.8	A	335	A	7.8	A	18.0	A	10.4	A
USGS	294643095035200	2018-02-08 18:15	CST	12.8	A	335	A	7.8	A	18.0	A	10.4	A
USGS	294643095035200	2018-02-08 18:30	CST	12.8	A	336	A	7.8	A	17.4	A	10.4	A
USGS	294643095035200	2018-02-08 18:45	CST	12.8	A	336	A	7.7	A	17.9	A	10.4	A
USGS	294643095035200	2018-02-08 19:00	CST	12.8	A	336	A	7.8	A	17.6	A	10.4	A
USGS	294643095035200	2018-02-08 19:15	CST	12.8	A	336	A	7.8	A	17.3	A	10.4	A
USGS	294643095035200	2018-02-08 19:30	CST	12.9	A	336	A	7.8	A	17.0	A	10.4	A
USGS	294643095035200	2018-02-08 19:45	CST	12.9	A	336	A	7.8	A	17.2	A	10.4	A
USGS	294643095035200	2018-02-08 20:00	CST	12.9	A	336	A	7.8	A	17.1	A	10.4	A
USGS	294643095035200	2018-02-08 20:15	CST	12.9	A	336	A	7.7	A	17.4	A	10.4	A
USGS	294643095035200	2018-02-08 20:30	CST	12.9	A	336	A	7.8	A	16.9	A	10.4	A
USGS	294643095035200	2018-02-08 20:45	CST	12.9	A	336	A	7.8	A	17.1	A	10.4	A
USGS	294643095035200	2018-02-08 21:00	CST	12.9	A	336	A	7.8	A	17.5	A	10.4	A
USGS	294643095035200	2018-02-08 21:15	CST	12.9	A	336	A	7.7	A	17.3	A	10.4	A
USGS	294643095035200	2018-02-08 21:30	CST	12.9	A	336	A	7.7	A	17.1	A	10.4	A
USGS	294643095035200	2018-02-08 21:45	CST	12.9	A	336	A	7.7	A	16.9	A	10.4	A
USGS	294643095035200	2018-02-08 22:00	CST	13.0	A	334	A	7.7	A	16.9	A	10.4	A
USGS	294643095035200	2018-02-08 22:15	CST	13.0	A	334	A	7.8	A	16.6	A	10.4	A
USGS	294643095035200	2018-02-08 22:30	CST	13.0	A	335	A	7.8	A	16.9	A	10.4	A
USGS	294643095035200	2018-02-08 22:45	CST	13.0	A	334	A	7.8	A	17.0	A	10.4	A
USGS	294643095035200	2018-02-08 23:00	CST	13.0	A	336	A	7.8	A	16.6	A	10.4	A
USGS	294643095035200	2018-02-08 23:15	CST	13.0	A	336	A	7.7	A	17.0	A	10.4	A
USGS	294643095035200	2018-02-08 23:30	CST	13.0	A	336	A	7.8	A	16.7	A	10.4	A
USGS	294643095035200	2018-02-08 23:45	CST	13.0	A	335	A	7.7	A	16.9	A	10.4	A
USGS	294643095035200	2018-02-09 00:00	CST	13.0	A	335	A	7.7	A	17.3	A	10.4	A
USGS	294643095035200	2018-02-09 00:15	CST	13.0	A	337	A	7.7	A	16.8	A	10.3	A
USGS	294643095035200	2018-02-09 00:30	CST	13.0	A	337	A	7.7	A	16.6	A	10.3	A
USGS	294643095035200	2018-02-09 00:45	CST	13.0	A	336	A	7.7	A	17.3	A	10.3	A
USGS	294643095035200	2018-02-09 01:00	CST	13.0	A	337	A	7.7	A	17.6	A	10.3	A
USGS	294643095035200	2018-02-09 01:15	CST	13.0	A	337	A	7.7	A	17.2	A	10.3	A
USGS	294643095035200	2018-02-09 01:30	CST	13.0	A	334	A	7.7	A	17.0	A	10.3	A
USGS	294643095035200	2018-02-09 01:45	CST	13.0	A	336	A	7.7	A	17.3	A	10.3	A
USGS	294643095035200	2018-02-09 02:00	CST	13.0	A	335	A	7.7	A	17.1	A	10.3	A
USGS	294643095035200	2018-02-09 02:15	CST	12.9	A	335	A	7.7	A	17.7	A	10.2	A
USGS	294643095035200	2018-02-09 02:30	CST	13.0	A	336	A	7.7	A	17.5	A	10.2	A
USGS	294643095035200	2018-02-09 02:45	CST	13.0	A	337	A	7.7	A	17.3	A	10.2	A
USGS	294643095035200	2018-02-09 03:00	CST	13.0	A	336	A	7.7	A	16.8	A	10.2	A
USGS	294643095035200	2018-02-09 03:15	CST	13.0	A	337	A	7.7	A	16.9	A	10.2	A
USGS	294643095035200	2018-02-09 03:30	CST	13.0	A	337	A	7.7	A	17.6	A	10.2	A
USGS	294643095035200	2018-02-09 03:45	CST	13.0	A	337	A	7.7	A	17.5	A	10.2	A
USGS	294643095035200	2018-02-09 04:00	CST	12.9	A	337	A	7.7	A	16.8	A	10.2	A
USGS	294643095035200	2018-02-09 04:15	CST	13.0	A	337	A	7.7	A	17.0	A	10.2	A
USGS	294643095035200	2018-02-09 04:30	CST	13.0	A	336	A	7.7	A	17.4	A	10.2	A
USGS	294643095035200	2018-02-09 04:45	CST	13.0	A	337	A	7.7	A	16.9	A	10.2	A
USGS	294643095035200	2018-02-09 05:00	CST	13.0	A	337	A	7.7	A	16.9	A	10.2	A
USGS	294643095035200	2018-02-09 05:15	CST	13.0	A	337	A	7.7	A	16.8	A	10.2	A
USGS	294643095035200	2018-02-09 05:30	CST	13.0	A	337	A	7.7	A	16.7	A	10.2	A
USGS	294643095035200	2018-02-09 05:45	CST	13.0	A	335	A	7.7	A	16.4	A	10.2	A
USGS	294643095035200	2018-02-09 06:00	CST	13.0	A	336	A	7.7	A	16.1	A	10.2	A
USGS	294643095035200	2018-02-09 06:15	CST	13.0	A	335	A	7.7	A	16.4	A	10.2	A
USGS	294643095035200	2018-02-09 06:30	CST	13.0	A	337	A	7.7	A	16.0	A	10.2	A
USGS	294643095035200	2018-02-09 06:45	CST	13.0	A	336	A	7.7	A	15.9	A	10.2	A
USGS	294643095035200	2018-02-09 07:00	CST	13.0	A	336	A	7.7	A	16.3	A	10.2	A
USGS	294643095035200	2018-02-09 07:15	CST	13.0	A	338	A	7.7	A	15.8	A	10.2	A
USGS	294643095035200	2018-02-09 07:30	CST	13.0	A	337	A	7.7	A	16.4	A	10.2	A
USGS	294643095035200	2018-02-09 07:45	CST	13.0	A	337	A	7.7	A	16.1	A	10.2	A
USGS	294643095035200	2018-02-09 08:00	CST	13.0	A	337	A	7.7	A	16.5	A	10.2	A
USGS	294643095035200	2018-02-09 08:15	CST	13.0	A	336	A	7.7	A	17.2	A	10.2	A
USGS	294643095035200	2018-02-09 08:30	CST	13.0	A	336	A	7.7	A	17.0	A	10.2	A
USGS	294643095035200	2018-02-09 08:45	CST	13.0	A	335	A	7.7	A	16.6	A	10.2	A
USGS	294643095035200	2018-02-09 09:00	CST	13.0	A	335	A	7.7	A	17.0	A	10.2	A
USGS	294643095035200	2018-02-09 09:15	CST	13.0	A	336	A	7.7	A	17.3	A	10.2	A
USGS	294643095035200	2018-02-09 09:30	CST	13.0	A	336	A	7.7	A	17.4	A	10.2	A
USGS	294643095035200	2018-02-09 09:45	CST	13.0	A	336	A	7.7	A	17.8	A	10.2	A
USGS	294643095035200	2018-02-09 10:00	CST	13.0	A	336	A	7.7	A	17.6	A	10.2	A
USGS	294643095035200	2018-02-09 10:15	CST	13.0	A	337	A	7.7	A	17.5	A	10.2	A
USGS	294643095035200	2018-02-09 10:30	CST	13.0	A	336	A	7.7	A	17.4	A	10.2	A
USGS	294643095035200	2018-02-09 10:45	CST	13.0	A	337	A	7.7	A	17.5	A	10.2	A
USGS	294643095035200	2018-02-09 11:00	CST	13.0	A	339	A	7.7	A	17.9	A	10.2	A
USGS	294643095035200	2018-02-09 11:15	CST	13.1	A	339	A	7.7	A	17.0	A	10.3	A
USGS	294643095035200	2018-02-09 11:30	CST	13.1	A	340	A	7.7	A	16.9	A	10.3	A
USGS	294643095035200	2018-02-09 11:45	CST	13.1	A	339	A	7.7	A	16.9	A	10.3	A
USGS	294643095035200	2018-02-09 12:00	CST	13.1	A	339	A	7.7	A	17.3	A	10.3	A
USGS	294643095035200	2018-02-09 12:15	CST	13.1	A	338	A	7.7	A	17.0	A	10.3	A
USGS	294643095035200	2018-02-09 12:30	CST	13.1	A	338	A	7.7	A	17.0	A	10.3	A
USGS	294643095035200	2018-02-09 12:45	CST	13.1	A	338	A	7.7	A	16.5	A	10.3	A
USGS	294643095035200	2018-02-09 13:00	CST	13.1	A	337	A	7.7	A	16.7	A	10.4	A
USGS	294643095035200	2018-02-09 13:15	CST	13.2	A	337	A	7.7	A	16.5	A	10.4	A
USGS	294643095035200	2018-02-09 13:30	CST	13.2	A	337	A	7.7	A	16.8	A	10.4	A
USGS	294643095035200	2018-02-09 13:45	CST	13.2	A	337	A	7.7	A	16.4	A	10.4	A
USGS	294643095035200	2018-02-09 14:00	CST	13.3	A	337	A	7.7	A	16.4	A	10.4	A
USGS	294643095035200	2018-02-09 14:15	CST	13.4	A	338	A	7.7	A	16.5	A	10.4	A
USGS	294643095035200	2018-02-09 14:30	CST	13.3	A	337	A	7.7	A	16.6	A	10.4	A
USGS	294643095035200	2018-02-09 14:45	CST	13.3	A	339	A	7.7	A	16.7	A	10.4	A
USGS	294643095035200	2018-02-09 15:00	CST	13.4	A	338	A	7.7	A	16.6	A	10.4	A
USGS	294643095035200	2018-02-09 15:15	CST	13.4	A	338	A	7.8	A	16.4	A	10.4	A
USGS	294643095035200	2018-02-09 15:30	CST	13.5	A	338	A	7.8	A	16.4	A	10.5	A
USGS	294643095035200	2018-02-09 15:45	CST	13.4	A	339	A	7.8	A	16.8	A	10.4	A
USGS	294643095035200	2018-02-09 16:00	CST	13.4	A	337	A	7.7	A	16.9	A	10.4	A
USGS	294643095035200	2018-02-09 16:15	CST	13.5	A	337	A	7.8	A	16.6	A	10.4	A
USGS	294643095035200	2018-02-09 16:30	CST	13.5	A	337	A	7.8	A	16.7	A	10.4	A
USGS	294643095035200	2018-02-09 16:45	CST	13.5	A	338	A	7.8	A	16.7	A	10.4	A
USGS	294643095035200	2018-02-09 17:00	CST	13.5	A	339	A	7.8	A	16.7	A	10.4	A
USGS	294643095035200	2018-02-09 17:15	CST	13.6	A	338	A	7.8	A	17.0	A	10.4	A
USGS	294643095035200	2018-02-09 17:30	CST	13.6	A	341	A	7.8	A	17.2	A	10.4	A
USGS	294643095035200	2018-02-09 17:45	CST	13.6	A	339	A	7.8	A	17.0	A	10.4	A
USGS	294643095035200	2018-02-09 18:00	CST	13.6	A	340	A	7.8	A	17.0	A	10.4	A
USGS	294643095035200	2018-02-09 18:15	CST	13.7	A	340	A	7.8	A	17.0	A	10.4	A
USGS	294643095035200	2018-02-09 18:30	CST	13.7	A	340	A	7.8	A	17.5	A	10.4	A
USGS	294643095035200	2018-02-09 18:45	CST	13.7	A	340	A	7.7	A	17.0	A	10.4	A
USGS	294643095035200	2018-02-09 19:00	CST	13.7	A	341	A	7.8	A	17.7	A	10.4	A
USGS	294643095035200	2018-02-09 19:15	CST	13.7	A	340	A	7.7	A	17.3	A	10.3	A
USGS	294643095035200	2018-02-09 19:30	CST	13.7	A	341	A	7.7	A	17.5	A	10.3	A
USGS	294643095035200	2018-02-09 19:45	CST	13.7	A	339	A	7.7	A	17.3	A	10.3	A
USGS	294643095035200	2018-02-09 20:00	CST	13.7	A	340	A	7.7	A	17.1	A	10.3	A
USGS	294643095035200	2018-02-09 20:15	CST	13.7	A	340	A	7.7	A	17.0	A	10.3	A
USGS	294643095035200	2018-02-09 20:30	CST	13.6	A	340	A	7.7	A	17.5	A	10.3	A
USGS	294643095035200	2018-02-09 20:45	CST	13.7	A	340	A	7.7	A	17.3	A	10.3	A
USGS	294643095035200	2018-02-09 21:00	CST	13.6	A	340	A	7.7	A	17.4	A	10.3	A
USGS	294643095035200	2018-02-09 21:15	CST	13.6	A	340	A	7.7	A	17.4	A	10.3	A
USGS	294643095035200	2018-02-09 21:30	CST	13.6	A	340	A	7.7	A	17.5	A	10.2	A
USGS	294643095035200	2018-02-09 21:45	CST	13.6	A	340	A	7.7	A	17.6	A	10.2	A
USGS	294643095035200	2018-02-09 22:00	CST	13.6	A	340	A	7.7	A	17.4	A	10.2	A
USGS	294643095035200	2018-02-09 22:15	CST	13.6	A	340	A	7.7	A	17.6	A	10.2	A
USGS	294643095035200	2018-02-09 22:30	CST	13.6	A	340	A	7.7	A	15.9	A	10.2	A
USGS	294643095035200	2018-02-09 22:45	CST	13.6	A	340	A	7.7	A	17.2	A	10.2	A
USGS	294643095035200	2018-02-09 23:00	CST	13.6	A	340	A	7.7	A	17.2	A	10.2	A
USGS	294643095035200	2018-02-09 23:15	CST	13.6	A	338	A	7.7	A	17.4	A	10.2	A
USGS	294643095035200	2018-02-09 23:30	CST	13.6	A	336	A	7.7	A	17.5	A	10.2	A
USGS	294643095035200	2018-02-09 23:45	CST	13.6	A	336	A	7.7	A	17.6	A	10.2	A
USGS	294643095035200	2018-02-10 00:00	CST	13.6	A	337	A	7.7	A	17.2	A	10.2	A
USGS	294643095035200	2018-02-10 00:15	CST	13.6	A	339	A	7.7	A	17.1	A	10.2	A
USGS	294643095035200	2018-02-10 00:30	CST	13.6	A	339	A	7.7	A	17.8	A	10.2	A
USGS	294643095035200	2018-02-10 00:45	CST	13.6	A	339	A	7.7	A	17.1	A	10.2	A
USGS	294643095035200	2018-02-10 01:00	CST	13.6	A	339	A	7.7	A	17.2	A	10.2	A
USGS	294643095035200	2018-02-10 01:15	CST	13.6	A	339	A	7.7	A	17.3	A	10.2	A
USGS	294643095035200	2018-02-10 01:30	CST	13.6	A	340	A	7.7	A	17.3	A	10.2	A
USGS	294643095035200	2018-02-10 01:45	CST	13.6	A	340	A	7.7	A	17.2	A	10.2	A
USGS	294643095035200	2018-02-10 02:00	CST	13.6	A	338	A	7.7	A	16.5	A	10.2	A
USGS	294643095035200	2018-02-10 02:15	CST	13.6	A	340	A	7.7	A	17.6	A	10.2	A
USGS	294643095035200	2018-02-10 02:30	CST	13.6	A	340	A	7.7	A	17.2	A	10.2	A
USGS	294643095035200	2018-02-10 02:45	CST	13.6	A	337	A	7.7	A	17.9	A	10.2	A
USGS	294643095035200	2018-02-10 03:00	CST	13.6	A	339	A	7.7	A	17.5	A	10.2	A
USGS	294643095035200	2018-02-10 03:15	CST	13.6	A	340	A	7.7	A	17.2	A	10.2	A
USGS	294643095035200	2018-02-10 03:30	CST	13.6	A	339	A	7.7	A	17.0	A	10.2	A
USGS	294643095035200	2018-02-10 03:45	CST	13.6	A	337	A	7.7	A	17.4	A	10.2	A
USGS	294643095035200	2018-02-10 04:00	CST	13.6	A	339	A	7.7	A	17.7	A	10.2	A
USGS	294643095035200	2018-02-10 04:15	CST	13.6	A	338	A	7.7	A	15.2	A	10.2	A
USGS	294643095035200	2018-02-10 04:30	CST	13.6	A	341	A	7.7	A	17.7	A	10.2	A
USGS	294643095035200	2018-02-10 04:45	CST	13.6	A	336	A	7.7	A	17.5	A	10.2	A
USGS	294643095035200	2018-02-10 05:00	CST	13.6	A	337	A	7.7	A	17.5	A	10.1	A
USGS	294643095035200	2018-02-10 05:15	CST	13.6	A	335	A	7.7	A	17.2	A	10.1	A
USGS	294643095035200	2018-02-10 05:30	CST	13.6	A	336	A	7.7	A	17.6	A	10.1	A
USGS	294643095035200	2018-02-10 05:45	CST	13.6	A	337	A	7.7	A	17.8	A	10.1	A
USGS	294643095035200	2018-02-10 06:00	CST	13.6	A	338	A	7.7	A	17.9	A	10.1	A
USGS	294643095035200	2018-02-10 06:15	CST	13.6	A	338	A	7.7	A	18.4	A	10.1	A
USGS	294643095035200	2018-02-10 06:30	CST	13.6	A	334	A	7.7	A	18.0	A	10.1	A
USGS	294643095035200	2018-02-10 06:45	CST	13.7	A	335	A	7.7	A	18.0	A	10.1	A
USGS	294643095035200	2018-02-10 07:00	CST	13.7	A	335	A	7.7	A	18.0	A	10.1	A
USGS	294643095035200	2018-02-10 07:15	CST	13.7	A	333	A	7.7	A	18.8	A	10.1	A
USGS	294643095035200	2018-02-10 07:30	CST	13.7	A	335	A	7.7	A	18.5	A	10.1	A
USGS	294643095035200	2018-02-10 07:45	CST	13.6	A	334	A	7.7	A	18.1	A	10.1	A
USGS	294643095035200	2018-02-10 08:00	CST	13.7	A	333	A	7.7	A	18.6	A	10.1	A
USGS	294643095035200	2018-02-10 08:15	CST	13.7	A	332	A	7.7	A	18.5	A	10.1	A
USGS	294643095035200	2018-02-10 08:30	CST	13.7	A	332	A	7.7	A	20.2	A	10.1	A
USGS	294643095035200	2018-02-10 08:45	CST	13.7	A	332	A	7.7	A	19.3	A	10.1	A
USGS	294643095035200	2018-02-10 09:00	CST	13.7	A	331	A	7.7	A	18.6	A	10.1	A
USGS	294643095035200	2018-02-10 09:15	CST	13.7	A	331	A	7.7	A	19.5	A	10.1	A
USGS	294643095035200	2018-02-10 09:30	CST	13.7	A	332	A	7.7	A	19.6	A	10.1	A
USGS	294643095035200	2018-02-10 09:45	CST	13.7	A	332	A	7.7	A	19.0	A	10.1	A
USGS	294643095035200	2018-02-10 10:00	CST	13.7	A	332	A	7.7	A	19.0	A	10.1	A
USGS	294643095035200	2018-02-10 10:15	CST	13.8	A	332	A	7.7	A	18.9	A	10.1	A
USGS	294643095035200	2018-02-10 10:30	CST	13.8	A	332	A	7.7	A	18.6	A	10.1	A
USGS	294643095035200	2018-02-10 10:45	CST	13.8	A	331	A	7.7	A	18.2	A	10.1	A
USGS	294643095035200	2018-02-10 11:00	CST	13.8	A	330	A	7.7	A	18.8	A	10.1	A
USGS	294643095035200	2018-02-10 11:15	CST	13.8	A	330	A	7.7	A	18.3	A	10.1	A
USGS	294643095035200	2018-02-10 11:30	CST	13.8	A	330	A	7.7	A	18.6	A	10.1	A
USGS	294643095035200	2018-02-10 11:45	CST	13.8	A	331	A	7.7	A	18.4	A	10.1	A
USGS	294643095035200	2018-02-10 12:00	CST	13.8	A	330	A	7.7	A	18.5	A	10.1	A
USGS	294643095035200	2018-02-10 12:15	CST	13.8	A	330	A	7.7	A	19.4	A	10.1	A
USGS	294643095035200	2018-02-10 12:30	CST	13.8	A	330	A	7.7	A	18.8	A	10.1	A
USGS	294643095035200	2018-02-10 12:45	CST	13.8	A	331	A	7.7	A	19.0	A	10.1	A
USGS	294643095035200	2018-02-10 13:00	CST	13.8	A	331	A	7.7	A	18.9	A	10.1	A
USGS	294643095035200	2018-02-10 13:15	CST	13.8	A	330	A	7.7	A	18.9	A	10.1	A
USGS	294643095035200	2018-02-10 13:30	CST	13.8	A	331	A	7.7	A	18.7	A	10.1	A
USGS	294643095035200	2018-02-10 13:45	CST	13.8	A	331	A	7.7	A	18.7	A	10.1	A
USGS	294643095035200	2018-02-10 14:00	CST	13.9	A	331	A	7.7	A	19.1	A	10.1	A
USGS	294643095035200	2018-02-10 14:15	CST	13.9	A	330	A	7.7	A	19.2	A	10.1	A
USGS	294643095035200	2018-02-10 14:30	CST	13.9	A	330	A	7.7	A	18.5	A	10.1	A
USGS	294643095035200	2018-02-10 14:45	CST	13.9	A	330	A	7.7	A	19.1	A	10.1	A
USGS	294643095035200	2018-02-10 15:00	CST	13.9	A	331	A	7.7	A	18.9	A	10.1	A
USGS	294643095035200	2018-02-10 15:15	CST	13.9	A	331	A	7.7	A	19.0	A	10.1	A
USGS	294643095035200	2018-02-10 15:30	CST	14.0	A	329	A	7.7	A	18.6	A	10.1	A
USGS	294643095035200	2018-02-10 15:45	CST	14.0	A	329	A	7.7	A	19.1	A	10.1	A
USGS	294643095035200	2018-02-10 16:00	CST	14.0	A	328	A	7.7	A	18.7	A	10.1	A
USGS	294643095035200	2018-02-10 16:15	CST	14.0	A	331	A	7.7	A	18.8	A	10.1	A
USGS	294643095035200	2018-02-10 16:30	CST	14.0	A	331	A	7.7	A	18.7	A	10.1	A
USGS	294643095035200	2018-02-10 16:45	CST	14.0	A	330	A	7.7	A	18.3	A	10.1	A
USGS	294643095035200	2018-02-10 17:00	CST	14.1	A	330	A	7.7	A	18.9	A	10.1	A
USGS	294643095035200	2018-02-10 17:15	CST	14.1	A	330	A	7.7	A	18.7	A	10.1	A
USGS	294643095035200	2018-02-10 17:30	CST	14.1	A	330	A	7.7	A	18.7	A	10.1	A
USGS	294643095035200	2018-02-10 17:45	CST	14.1	A	333	A	7.7	A	18.6	A	10.1	A
USGS	294643095035200	2018-02-10 18:00	CST	14.1	A	331	A	7.7	A	18.6	A	10.1	A
USGS	294643095035200	2018-02-10 18:15	CST	14.1	A	332	A	7.7	A	18.9	A	10.0	A
USGS	294643095035200	2018-02-10 18:30	CST	14.2	A	330	A	7.7	A	18.9	A	10.0	A
USGS	294643095035200	2018-02-10 18:45	CST	14.2	A	330	A	7.7	A	18.4	A	10.0	A
USGS	294643095035200	2018-02-10 19:00	CST	14.2	A	330	A	7.7	A	18.8	A	10.0	A
USGS	294643095035200	2018-02-10 19:15	CST	14.2	A	331	A	7.7	A	18.4	A	10.0	A
USGS	294643095035200	2018-02-10 19:30	CST	14.2	A	331	A	7.7	A	18.5	A	10.0	A
USGS	294643095035200	2018-02-10 19:45	CST	14.2	A	335	A	7.7	A	18.2	A	10.0	A
USGS	294643095035200	2018-02-10 20:00	CST	14.2	A	332	A	7.7	A	18.3	A	10.0	A
USGS	294643095035200	2018-02-10 20:15	CST	14.2	A	330	A	7.7	A	18.0	A	10.0	A
USGS	294643095035200	2018-02-10 20:30	CST	14.2	A	330	A	7.7	A	18.3	A	10.0	A
USGS	294643095035200	2018-02-10 20:45	CST	14.2	A	329	A	7.7	A	18.3	A	10.0	A
USGS	294643095035200	2018-02-10 21:00	CST	14.2	A	331	A	7.7	A	18.3	A	10.0	A
USGS	294643095035200	2018-02-10 21:15	CST	14.2	A	330	A	7.7	A	18.1	A	10.0	A
USGS	294643095035200	2018-02-10 21:30	CST	14.2	A	330	A	7.7	A	18.1	A	10.0	A
USGS	294643095035200	2018-02-10 21:45	CST	14.2	A	330	A	7.7	A	18.3	A	10.0	A
USGS	294643095035200	2018-02-10 22:00	CST	14.2	A	328	A	7.7	A	18.4	A	10.0	A
USGS	294643095035200	2018-02-10 22:15	CST	14.2	A	330	A	7.7	A	18.7	A	10.0	A
USGS	294643095035200	2018-02-10 22:30	CST	14.2	A	331	A	7.7	A	18.0	A	10.0	A
USGS	294643095035200	2018-02-10 22:45	CST	14.2	A	330	A	7.7	A	18.5	A	9.9	A
USGS	294643095035200	2018-02-10 23:00	CST	14.2	A	330	A	7.7	A	18.3	A	9.9	A
USGS	294643095035200	2018-02-10 23:15	CST	14.1	A	330	A	7.7	A	18.5	A	9.9	A
USGS	294643095035200	2018-02-10 23:30	CST	14.1	A	330	A	7.7	A	18.5	A	9.9	A
USGS	294643095035200	2018-02-10 23:45	CST	14.1	A	329	A	7.7	A	18.5	A	9.9	A
USGS	294643095035200	2018-02-11 00:00	CST	14.1	A	330	A	7.7	A	18.3	A	9.9	A
USGS	294643095035200	2018-02-11 00:15	CST	14.1	A	328	A	7.7	A	18.6	A	9.9	A
USGS	294643095035200	2018-02-11 00:30	CST	14.1	A	330	A	7.7	A	18.1	A	9.9	A
USGS	294643095035200	2018-02-11 00:45	CST	14.1	A	330	A	7.7	A	18.3	A	9.9	A
USGS	294643095035200	2018-02-11 01:00	CST	14.1	A	330	A	7.7	A	18.4	A	9.9	A
USGS	294643095035200	2018-02-11 01:15	CST	14.1	A	330	A	7.7	A	19.2	A	9.9	A
USGS	294643095035200	2018-02-11 01:30	CST	14.0	A	328	A	7.7	A	18.7	A	9.9	A
USGS	294643095035200	2018-02-11 01:45	CST	14.0	A	329	A	7.7	A	18.3	A	9.9	A
USGS	294643095035200	2018-02-11 02:00	CST	14.0	A	330	A	7.7	A	18.2	A	9.9	A
USGS	294643095035200	2018-02-11 02:15	CST	14.0	A	329	A	7.7	A	18.2	A	9.9	A
USGS	294643095035200	2018-02-11 02:30	CST	14.0	A	331	A	7.7	A	18.4	A	9.9	A
USGS	294643095035200	2018-02-11 02:45	CST	14.0	A	330	A	7.7	A	18.5	A	9.9	A
